fighter_url,fight_url,Sig. str,Sig. str. %,Head,Body,Leg,Distance,Clinch,Ground
http://ufcstats.com/fighter-details/5d1b7e3dd9e11074,http://ufcstats.com/fight-details/1a635a5e4551e7d5,111 of 168,66%,71 of 127,18 of 19,22 of 22,109 of 165,2 of 2,0 of 1
http://ufcstats.com/fighter-details/294aa73dbf37d281,http://ufcstats.com/fight-details/1a635a5e4551e7d5,57 of 112,50%,27 of 74,21 of 29,9 of 9,55 of 110,2 of 2,0 of 0
http://ufcstats.com/fighter-details/71171fc96445bf65,http://ufcstats.com/fight-details/7b1bc4ff776f12c1,40 of 96,41%,27 of 79,6 of 7,7 of 10,40 of 96,0 of 0,0 of 0
http://ufcstats.com/fighter-details/e4277e87a789d687,http://ufcstats.com/fight-details/7b1bc4ff776f12c1,45 of 96,46%,23 of 69,7 of 9,15 of 18,39 of 87,5 of 8,1 of 1
http://ufcstats.com/fighter-details/0232cabbc30a2372,http://ufcstats.com/fight-details/5238f6470d0557fb,79 of 183,43%,57 of 156,8 of 10,14 of 17,79 of 182,0 of 1,0 of 0
http://ufcstats.com/fighter-details/850266b3dc4e506e,http://ufcstats.com/fight-details/5238f6470d0557fb,86 of 147,58%,60 of 111,9 of 16,17 of 20,81 of 142,3 of 3,2 of 2
http://ufcstats.com/fighter-details/b4b496ec2197ee3e,http://ufcstats.com/fight-details/2b6a75175bbca4e9,78 of 155,50%,33 of 94,37 of 50,8 of 11,70 of 142,8 of 13,0 of 0
http://ufcstats.com/fighter-details/3e8118c1ab52f211,http://ufcstats.com/fight-details/2b6a75175bbca4e9,32 of 90,35%,18 of 70,5 of 5,9 of 15,28 of 80,4 of 10,0 of 0
http://ufcstats.com/fighter-details/511e82663651438d,http://ufcstats.com/fight-details/9c24c03131d5b49a,19 of 50,38%,13 of 37,3 of 8,3 of 5,16 of 46,1 of 1,2 of 3
http://ufcstats.com/fighter-details/ee18ff42063174df,http://ufcstats.com/fight-details/9c24c03131d5b49a,16 of 56,28%,8 of 39,7 of 12,1 of 5,15 of 55,1 of 1,0 of 0
http://ufcstats.com/fighter-details/58bbef3770bb2dfc,http://ufcstats.com/fight-details/b0be38110c2d8b84,20 of 24,83%,15 of 19,4 of 4,1 of 1,12 of 16,8 of 8,0 of 0
http://ufcstats.com/fighter-details/7cbf7c78d3b34218,http://ufcstats.com/fight-details/b0be38110c2d8b84,7 of 13,53%,1 of 6,2 of 3,4 of 4,7 of 12,0 of 1,0 of 0
http://ufcstats.com/fighter-details/4682bc59d5f55145,http://ufcstats.com/fight-details/ebeeed2595266bbc,38 of 71,53%,35 of 64,0 of 3,3 of 4,36 of 69,0 of 0,2 of 2
http://ufcstats.com/fighter-details/d2f43cfaf8ca3560,http://ufcstats.com/fight-details/ebeeed2595266bbc,22 of 69,31%,14 of 59,4 of 6,4 of 4,17 of 61,5 of 8,0 of 0
http://ufcstats.com/fighter-details/46e0d677f91bacc0,http://ufcstats.com/fight-details/cf258c17234d649e,31 of 137,22%,21 of 122,5 of 7,5 of 8,31 of 135,0 of 2,0 of 0
http://ufcstats.com/fighter-details/9256f591b30c073e,http://ufcstats.com/fight-details/cf258c17234d649e,55 of 134,41%,43 of 112,7 of 10,5 of 12,52 of 126,3 of 5,0 of 3
http://ufcstats.com/fighter-details/f29a6350c69f4a33,http://ufcstats.com/fight-details/e5f9d59d00fe3c73,24 of 68,35%,12 of 50,5 of 6,7 of 12,23 of 65,1 of 2,0 of 1
http://ufcstats.com/fighter-details/5c637af9472ae7cc,http://ufcstats.com/fight-details/e5f9d59d00fe3c73,15 of 55,27%,11 of 45,3 of 8,1 of 2,14 of 54,1 of 1,0 of 0
http://ufcstats.com/fighter-details/113df4fde64735c6,http://ufcstats.com/fight-details/b40e4deb48658851,147 of 290,50%,50 of 158,42 of 67,55 of 65,147 of 290,0 of 0,0 of 0
http://ufcstats.com/fighter-details/c5ccd878231c5407,http://ufcstats.com/fight-details/b40e4deb48658851,69 of 156,44%,63 of 149,5 of 6,1 of 1,67 of 152,2 of 3,0 of 1
http://ufcstats.com/fighter-details/971dba22c622af12,http://ufcstats.com/fight-details/edf7ce89ad672e85,26 of 55,47%,16 of 43,8 of 9,2 of 3,12 of 30,14 of 25,0 of 0
http://ufcstats.com/fighter-details/e375cb5caf4717b6,http://ufcstats.com/fight-details/edf7ce89ad672e85,36 of 64,56%,26 of 51,8 of 10,2 of 3,12 of 26,11 of 16,13 of 22
http://ufcstats.com/fighter-details/a0f0004aadf10b71,http://ufcstats.com/fight-details/e761c5009c09b295,32 of 52,61%,15 of 33,5 of 5,12 of 14,30 of 50,2 of 2,0 of 0
http://ufcstats.com/fighter-details/d33da8a3d82bdb62,http://ufcstats.com/fight-details/e761c5009c09b295,17 of 29,58%,10 of 20,5 of 6,2 of 3,17 of 28,0 of 1,0 of 0
http://ufcstats.com/fighter-details/01afe0916a40c7c5,http://ufcstats.com/fight-details/1569186ee820ea87,37 of 67,55%,29 of 55,6 of 10,2 of 2,24 of 50,3 of 4,10 of 13
http://ufcstats.com/fighter-details/442c9011034ae1fd,http://ufcstats.com/fight-details/1569186ee820ea87,42 of 84,50%,11 of 40,10 of 15,21 of 29,35 of 72,7 of 12,0 of 0
http://ufcstats.com/fighter-details/787bb1f087ccff8a,http://ufcstats.com/fight-details/f706508c52f337a6,43 of 61,70%,14 of 30,10 of 11,19 of 20,40 of 57,0 of 1,3 of 3
http://ufcstats.com/fighter-details/279566840aa55bf2,http://ufcstats.com/fight-details/f706508c52f337a6,39 of 71,54%,19 of 46,18 of 20,2 of 5,36 of 67,3 of 4,0 of 0
http://ufcstats.com/fighter-details/d9c6f19f958643e9,http://ufcstats.com/fight-details/0292b9c31c0089ac,26 of 36,72%,14 of 23,9 of 10,3 of 3,17 of 26,5 of 5,4 of 5
http://ufcstats.com/fighter-details/242d36d241b43c12,http://ufcstats.com/fight-details/0292b9c31c0089ac,6 of 31,19%,4 of 25,1 of 3,1 of 3,5 of 30,1 of 1,0 of 0
http://ufcstats.com/fighter-details/583ee11abddfc581,http://ufcstats.com/fight-details/089388c9f00ce9c6,25 of 67,37%,13 of 47,9 of 15,3 of 5,15 of 55,10 of 12,0 of 0
http://ufcstats.com/fighter-details/e93b04e308913c2e,http://ufcstats.com/fight-details/089388c9f00ce9c6,78 of 116,67%,61 of 98,9 of 9,8 of 9,62 of 99,4 of 4,12 of 13
http://ufcstats.com/fighter-details/2e19380f34871c6a,http://ufcstats.com/fight-details/97caf8fca9d9603b,121 of 162,74%,110 of 149,8 of 10,3 of 3,48 of 75,17 of 22,56 of 65
http://ufcstats.com/fighter-details/d4c9dcd330403612,http://ufcstats.com/fight-details/97caf8fca9d9603b,21 of 46,45%,14 of 36,5 of 7,2 of 3,19 of 43,2 of 3,0 of 0
http://ufcstats.com/fighter-details/6d4b63c767106d3a,http://ufcstats.com/fight-details/4914f7bd073c6359,2 of 6,33%,1 of 4,0 of 0,1 of 2,2 of 6,0 of 0,0 of 0
http://ufcstats.com/fighter-details/40f3cb27fc7305a1,http://ufcstats.com/fight-details/4914f7bd073c6359,5 of 9,55%,1 of 5,1 of 1,3 of 3,5 of 9,0 of 0,0 of 0
http://ufcstats.com/fighter-details/76e2870ffafbe38f,http://ufcstats.com/fight-details/df30514e0674d598,8 of 26,30%,6 of 23,1 of 1,1 of 2,6 of 22,0 of 1,2 of 3
http://ufcstats.com/fighter-details/cb696ebfb6598724,http://ufcstats.com/fight-details/df30514e0674d598,12 of 26,46%,7 of 16,5 of 8,0 of 2,9 of 23,2 of 2,1 of 1
http://ufcstats.com/fighter-details/c6aee362c7a7d482,http://ufcstats.com/fight-details/7c0d0a28a8fba102,60 of 111,54%,32 of 79,22 of 26,6 of 6,49 of 96,11 of 15,0 of 0
http://ufcstats.com/fighter-details/f626118b6da0e020,http://ufcstats.com/fight-details/7c0d0a28a8fba102,57 of 110,51%,20 of 64,31 of 38,6 of 8,27 of 76,30 of 34,0 of 0
http://ufcstats.com/fighter-details/3a8176e15b9887c1,http://ufcstats.com/fight-details/0f16d83859d608c7,16 of 36,44%,11 of 30,5 of 6,0 of 0,12 of 23,0 of 2,4 of 11
http://ufcstats.com/fighter-details/cad24459b28592ca,http://ufcstats.com/fight-details/0f16d83859d608c7,62 of 102,60%,56 of 96,6 of 6,0 of 0,7 of 25,7 of 12,48 of 65
http://ufcstats.com/fighter-details/7f6ed67d3ed3c036,http://ufcstats.com/fight-details/d38029cf47e54cf7,70 of 217,32%,60 of 203,6 of 8,4 of 6,70 of 217,0 of 0,0 of 0
http://ufcstats.com/fighter-details/17e97649403ba428,http://ufcstats.com/fight-details/d38029cf47e54cf7,165 of 304,54%,131 of 262,22 of 27,12 of 15,144 of 279,19 of 22,2 of 3
http://ufcstats.com/fighter-details/c58f51dedb310998,http://ufcstats.com/fight-details/a5c57b0f49e9f61c,13 of 39,33%,11 of 33,2 of 6,0 of 0,9 of 29,4 of 10,0 of 0
http://ufcstats.com/fighter-details/b0d6a1d8ac3d563d,http://ufcstats.com/fight-details/a5c57b0f49e9f61c,10 of 34,29%,9 of 33,1 of 1,0 of 0,10 of 30,0 of 4,0 of 0
http://ufcstats.com/fighter-details/c47df9303d318c67,http://ufcstats.com/fight-details/72b12a837290b327,5 of 13,38%,3 of 9,2 of 4,0 of 0,2 of 10,3 of 3,0 of 0
http://ufcstats.com/fighter-details/971246648e162f0d,http://ufcstats.com/fight-details/72b12a837290b327,7 of 15,46%,5 of 10,2 of 5,0 of 0,5 of 12,1 of 2,1 of 1
http://ufcstats.com/fighter-details/8667caa0451d245b,http://ufcstats.com/fight-details/eb94412f15c62650,29 of 70,41%,19 of 55,10 of 13,0 of 2,26 of 67,0 of 0,3 of 3
http://ufcstats.com/fighter-details/0c25d0a5e8cdbf19,http://ufcstats.com/fight-details/eb94412f15c62650,32 of 69,46%,16 of 50,6 of 9,10 of 10,32 of 69,0 of 0,0 of 0
http://ufcstats.com/fighter-details/d661ce4da776fc20,http://ufcstats.com/fight-details/f53573316a4f349f,121 of 193,62%,78 of 142,18 of 21,25 of 30,103 of 172,13 of 15,5 of 6
http://ufcstats.com/fighter-details/aa72b0f831d0bfe5,http://ufcstats.com/fight-details/f53573316a4f349f,53 of 119,44%,23 of 75,24 of 36,6 of 8,49 of 112,4 of 7,0 of 0
http://ufcstats.com/fighter-details/c41d426cc7326d1b,http://ufcstats.com/fight-details/f0c4aff7dd1ec4e9,78 of 161,48%,45 of 118,25 of 34,8 of 9,77 of 159,1 of 2,0 of 0
http://ufcstats.com/fighter-details/d25240135aee03e5,http://ufcstats.com/fight-details/f0c4aff7dd1ec4e9,15 of 103,14%,8 of 85,1 of 4,6 of 14,15 of 101,0 of 2,0 of 0
http://ufcstats.com/fighter-details/32490e80ddab1e5a,http://ufcstats.com/fight-details/bec57d7cce0e6257,9 of 21,42%,4 of 15,1 of 2,4 of 4,8 of 20,1 of 1,0 of 0
http://ufcstats.com/fighter-details/447f9858ae78f921,http://ufcstats.com/fight-details/bec57d7cce0e6257,20 of 28,71%,7 of 14,3 of 4,10 of 10,19 of 27,0 of 0,1 of 1
http://ufcstats.com/fighter-details/2997e7fe3c9d3d4a,http://ufcstats.com/fight-details/64d6d51219e0664c,46 of 111,41%,15 of 66,21 of 32,10 of 13,46 of 111,0 of 0,0 of 0
http://ufcstats.com/fighter-details/a6eb54ae17a551be,http://ufcstats.com/fight-details/64d6d51219e0664c,18 of 59,30%,13 of 50,2 of 3,3 of 6,18 of 58,0 of 0,0 of 1
http://ufcstats.com/fighter-details/0845c81e37d3bcb3,http://ufcstats.com/fight-details/02ec66f311dce539,96 of 183,52%,51 of 131,17 of 24,28 of 28,95 of 182,1 of 1,0 of 0
http://ufcstats.com/fighter-details/9014c02eff8b3d62,http://ufcstats.com/fight-details/02ec66f311dce539,98 of 204,48%,81 of 182,9 of 13,8 of 9,98 of 204,0 of 0,0 of 0
http://ufcstats.com/fighter-details/8a65fd9ba31fd3f7,http://ufcstats.com/fight-details/56d2c00dfd391fcf,17 of 34,50%,9 of 24,2 of 4,6 of 6,15 of 26,0 of 0,2 of 8
http://ufcstats.com/fighter-details/6967153c7edb4d87,http://ufcstats.com/fight-details/56d2c00dfd391fcf,9 of 12,75%,4 of 7,5 of 5,0 of 0,9 of 12,0 of 0,0 of 0
http://ufcstats.com/fighter-details/8677e67a75d65b8e,http://ufcstats.com/fight-details/9c207acb12c17a67,9 of 72,12%,4 of 63,4 of 8,1 of 1,9 of 72,0 of 0,0 of 0
http://ufcstats.com/fighter-details/a474aade8eb3a8f0,http://ufcstats.com/fight-details/9c207acb12c17a67,42 of 87,48%,28 of 71,4 of 6,10 of 10,36 of 77,3 of 4,3 of 6
http://ufcstats.com/fighter-details/296a120cb880477b,http://ufcstats.com/fight-details/828de4f5585c908c,2 of 23,8%,0 of 17,0 of 2,2 of 4,2 of 23,0 of 0,0 of 0
http://ufcstats.com/fighter-details/3be16d817b36098b,http://ufcstats.com/fight-details/828de4f5585c908c,12 of 19,63%,6 of 12,2 of 3,4 of 4,12 of 17,0 of 1,0 of 1
http://ufcstats.com/fighter-details/d683f4870742b273,http://ufcstats.com/fight-details/baee9b2491c986e2,30 of 108,27%,13 of 76,11 of 24,6 of 8,28 of 101,0 of 4,2 of 3
http://ufcstats.com/fighter-details/c940b42df95bbd28,http://ufcstats.com/fight-details/baee9b2491c986e2,48 of 102,47%,29 of 77,2 of 7,17 of 18,47 of 100,0 of 1,1 of 1
http://ufcstats.com/fighter-details/17cb6d8e8187f304,http://ufcstats.com/fight-details/5dab54e34c2cfe01,26 of 93,27%,18 of 82,5 of 7,3 of 4,24 of 84,1 of 4,1 of 5
http://ufcstats.com/fighter-details/798e48f9e7f6ba22,http://ufcstats.com/fight-details/5dab54e34c2cfe01,44 of 105,41%,26 of 85,8 of 9,10 of 11,40 of 94,3 of 9,1 of 2
http://ufcstats.com/fighter-details/bb2c3c3a466224af,http://ufcstats.com/fight-details/38f1c83c19e99fa2,51 of 126,40%,24 of 74,12 of 28,15 of 24,50 of 124,1 of 2,0 of 0
http://ufcstats.com/fighter-details/88be62d6c1e6dadb,http://ufcstats.com/fight-details/38f1c83c19e99fa2,50 of 158,31%,13 of 78,13 of 40,24 of 40,49 of 156,1 of 2,0 of 0
http://ufcstats.com/fighter-details/86bace9e4ad85542,http://ufcstats.com/fight-details/f5f28a8b472b8012,87 of 192,45%,66 of 158,8 of 16,13 of 18,80 of 178,5 of 11,2 of 3
http://ufcstats.com/fighter-details/32feae6d9a1e5047,http://ufcstats.com/fight-details/f5f28a8b472b8012,64 of 155,41%,39 of 126,23 of 27,2 of 2,59 of 148,5 of 7,0 of 0
http://ufcstats.com/fighter-details/8c1ca54b5089d199,http://ufcstats.com/fight-details/86a2f07e0bf20297,56 of 169,33%,29 of 133,9 of 13,18 of 23,53 of 160,3 of 9,0 of 0
http://ufcstats.com/fighter-details/37f560436d745c18,http://ufcstats.com/fight-details/86a2f07e0bf20297,78 of 166,46%,61 of 144,7 of 11,10 of 11,67 of 147,2 of 7,9 of 12
http://ufcstats.com/fighter-details/07f72a2a7591b409,http://ufcstats.com/fight-details/b35e47f2f58ef026,96 of 119,80%,70 of 91,16 of 18,10 of 10,54 of 70,2 of 3,40 of 46
http://ufcstats.com/fighter-details/d28dee5c705991df,http://ufcstats.com/fight-details/b35e47f2f58ef026,37 of 89,41%,24 of 75,7 of 8,6 of 6,32 of 83,4 of 5,1 of 1
http://ufcstats.com/fighter-details/07225ba28ae309b6,http://ufcstats.com/fight-details/4f4189009a190e35,88 of 122,72%,56 of 82,18 of 25,14 of 15,67 of 98,3 of 5,18 of 19
http://ufcstats.com/fighter-details/4b93a88f3b1de35b,http://ufcstats.com/fight-details/4f4189009a190e35,84 of 113,74%,59 of 85,16 of 18,9 of 10,60 of 89,0 of 0,24 of 24
http://ufcstats.com/fighter-details/35673bf5204524ee,http://ufcstats.com/fight-details/cfd3e62c638fbd1f,54 of 85,63%,24 of 50,13 of 16,17 of 19,54 of 85,0 of 0,0 of 0
http://ufcstats.com/fighter-details/eabf206b162b3b83,http://ufcstats.com/fight-details/cfd3e62c638fbd1f,47 of 129,36%,21 of 93,14 of 23,12 of 13,47 of 129,0 of 0,0 of 0
http://ufcstats.com/fighter-details/36541f1e6c5d4955,http://ufcstats.com/fight-details/8545a2495db16538,48 of 85,56%,34 of 70,4 of 5,10 of 10,41 of 76,1 of 1,6 of 8
http://ufcstats.com/fighter-details/9d62c2d8ee151f08,http://ufcstats.com/fight-details/8545a2495db16538,58 of 132,43%,26 of 83,10 of 19,22 of 30,45 of 117,11 of 13,2 of 2
http://ufcstats.com/fighter-details/9c393e836a852f30,http://ufcstats.com/fight-details/55eebc2ee92bf00a,67 of 113,59%,53 of 97,6 of 8,8 of 8,57 of 101,3 of 3,7 of 9
http://ufcstats.com/fighter-details/93b2b7caa457cbea,http://ufcstats.com/fight-details/55eebc2ee92bf00a,90 of 236,38%,29 of 143,39 of 62,22 of 31,75 of 215,15 of 21,0 of 0
http://ufcstats.com/fighter-details/f2477cf43c4975cc,http://ufcstats.com/fight-details/2a930e2d7e1f87a9,48 of 108,44%,24 of 76,3 of 8,21 of 24,46 of 105,2 of 3,0 of 0
http://ufcstats.com/fighter-details/c0ac37a4a1133da9,http://ufcstats.com/fight-details/2a930e2d7e1f87a9,102 of 223,45%,60 of 167,18 of 27,24 of 29,100 of 220,2 of 3,0 of 0
http://ufcstats.com/fighter-details/d1941565abf50b16,http://ufcstats.com/fight-details/35c8223cc967fe0a,10 of 24,41%,5 of 19,2 of 2,3 of 3,9 of 23,1 of 1,0 of 0
http://ufcstats.com/fighter-details/29af297d9f1de0f8,http://ufcstats.com/fight-details/35c8223cc967fe0a,16 of 31,51%,8 of 17,6 of 12,2 of 2,16 of 31,0 of 0,0 of 0
http://ufcstats.com/fighter-details/ffe9703408fb5964,http://ufcstats.com/fight-details/c565e2baa27cc7e5,121 of 213,56%,91 of 171,18 of 28,12 of 14,85 of 153,8 of 11,28 of 49
http://ufcstats.com/fighter-details/15ea371202eb25e1,http://ufcstats.com/fight-details/c565e2baa27cc7e5,74 of 155,47%,30 of 97,14 of 21,30 of 37,68 of 144,5 of 8,1 of 3
http://ufcstats.com/fighter-details/c9cf753cfdf77fc2,http://ufcstats.com/fight-details/6c1faa6284428e5d,35 of 49,71%,33 of 46,1 of 2,1 of 1,9 of 19,0 of 0,26 of 30
http://ufcstats.com/fighter-details/25f9a5f3e8a52618,http://ufcstats.com/fight-details/6c1faa6284428e5d,15 of 29,51%,13 of 27,1 of 1,1 of 1,8 of 18,1 of 1,6 of 10
http://ufcstats.com/fighter-details/9e50097a89442158,http://ufcstats.com/fight-details/00414fc5519233b4,28 of 41,68%,25 of 38,3 of 3,0 of 0,26 of 39,2 of 2,0 of 0
http://ufcstats.com/fighter-details/3d074044a33825e7,http://ufcstats.com/fight-details/00414fc5519233b4,31 of 56,55%,27 of 50,1 of 3,3 of 3,22 of 43,6 of 9,3 of 4
http://ufcstats.com/fighter-details/f4d92416da98804b,http://ufcstats.com/fight-details/9676a4e9362e4bfd,24 of 70,34%,16 of 55,2 of 9,6 of 6,23 of 69,1 of 1,0 of 0
http://ufcstats.com/fighter-details/6b56e94a59b7b134,http://ufcstats.com/fight-details/9676a4e9362e4bfd,65 of 117,55%,22 of 60,16 of 24,27 of 33,55 of 107,2 of 2,8 of 8
http://ufcstats.com/fighter-details/4798e823ada58fe9,http://ufcstats.com/fight-details/40e2a7b65794ac05,46 of 103,44%,16 of 61,16 of 26,14 of 16,39 of 94,0 of 1,7 of 8
http://ufcstats.com/fighter-details/de594b35c45c2e9a,http://ufcstats.com/fight-details/40e2a7b65794ac05,26 of 76,34%,22 of 71,4 of 5,0 of 0,19 of 68,2 of 2,5 of 6
http://ufcstats.com/fighter-details/84b3e7d38f2d2ec5,http://ufcstats.com/fight-details/73f451d894a1d4ca,10 of 20,50%,7 of 17,2 of 2,1 of 1,9 of 19,1 of 1,0 of 0
http://ufcstats.com/fighter-details/7ee0fd831c0fe7c3,http://ufcstats.com/fight-details/73f451d894a1d4ca,12 of 21,57%,9 of 17,1 of 1,2 of 3,10 of 19,0 of 0,2 of 2
http://ufcstats.com/fighter-details/6ac9bc2953c47345,http://ufcstats.com/fight-details/154138c8fc89c315,30 of 54,55%,27 of 49,3 of 5,0 of 0,22 of 44,2 of 3,6 of 7
http://ufcstats.com/fighter-details/d549cefc7c54ab78,http://ufcstats.com/fight-details/154138c8fc89c315,38 of 66,57%,19 of 42,10 of 13,9 of 11,34 of 61,3 of 4,1 of 1
http://ufcstats.com/fighter-details/96924b0019b3aff1,http://ufcstats.com/fight-details/e6685759ed2af90d,53 of 75,70%,22 of 42,19 of 21,12 of 12,29 of 44,9 of 10,15 of 21
http://ufcstats.com/fighter-details/8173f134396cb971,http://ufcstats.com/fight-details/e6685759ed2af90d,17 of 45,37%,12 of 37,3 of 5,2 of 3,14 of 41,0 of 0,3 of 4
http://ufcstats.com/fighter-details/a3a542074109b347,http://ufcstats.com/fight-details/c31d9cac7534d879,42 of 105,40%,23 of 84,16 of 18,3 of 3,41 of 102,1 of 3,0 of 0
http://ufcstats.com/fighter-details/38c7f72747f4f712,http://ufcstats.com/fight-details/c31d9cac7534d879,52 of 108,48%,33 of 72,5 of 18,14 of 18,28 of 76,4 of 4,20 of 28
http://ufcstats.com/fighter-details/841695e02c99a521,http://ufcstats.com/fight-details/ea6427379a83bd01,29 of 51,56%,27 of 49,2 of 2,0 of 0,5 of 12,2 of 2,22 of 37
http://ufcstats.com/fighter-details/866fd7b1a6c90e7f,http://ufcstats.com/fight-details/ea6427379a83bd01,3 of 5,60%,2 of 4,0 of 0,1 of 1,3 of 5,0 of 0,0 of 0
http://ufcstats.com/fighter-details/d7c3816669784109,http://ufcstats.com/fight-details/e62033cb1e79aa81,46 of 98,46%,16 of 57,19 of 24,11 of 17,39 of 89,7 of 9,0 of 0
http://ufcstats.com/fighter-details/cffb87059e645bd1,http://ufcstats.com/fight-details/e62033cb1e79aa81,73 of 144,50%,30 of 85,33 of 44,10 of 15,53 of 115,20 of 28,0 of 1
http://ufcstats.com/fighter-details/8adcbd525fab8d9b,http://ufcstats.com/fight-details/c9d2a718f39274c0,11 of 35,31%,7 of 31,0 of 0,4 of 4,5 of 6,0 of 0,6 of 29
http://ufcstats.com/fighter-details/03dee485905dbc9f,http://ufcstats.com/fight-details/c9d2a718f39274c0,3 of 8,37%,1 of 5,0 of 0,2 of 3,3 of 8,0 of 0,0 of 0
http://ufcstats.com/fighter-details/4aa58269d0664b5b,http://ufcstats.com/fight-details/6b9ed3867dd42b3b,2 of 8,25%,1 of 7,1 of 1,0 of 0,2 of 8,0 of 0,0 of 0
http://ufcstats.com/fighter-details/feedf3053472fe56,http://ufcstats.com/fight-details/6b9ed3867dd42b3b,7 of 12,58%,6 of 11,0 of 0,1 of 1,7 of 12,0 of 0,0 of 0
http://ufcstats.com/fighter-details/bf7ad5628363eec9,http://ufcstats.com/fight-details/6fd1edb58d271f7c,13 of 33,39%,5 of 21,5 of 9,3 of 3,13 of 33,0 of 0,0 of 0
http://ufcstats.com/fighter-details/da22387a0407a2dc,http://ufcstats.com/fight-details/6fd1edb58d271f7c,20 of 44,45%,15 of 36,3 of 4,2 of 4,19 of 43,0 of 0,1 of 1
http://ufcstats.com/fighter-details/147e70aa6cc48cfc,http://ufcstats.com/fight-details/582846744e379178,3 of 3,100%,0 of 0,2 of 2,1 of 1,1 of 1,2 of 2,0 of 0
http://ufcstats.com/fighter-details/6d48a2df51749d91,http://ufcstats.com/fight-details/582846744e379178,2 of 5,40%,0 of 2,1 of 2,1 of 1,2 of 4,0 of 1,0 of 0
http://ufcstats.com/fighter-details/bd532e9a2b93870c,http://ufcstats.com/fight-details/32f2965b4f4c4ebf,38 of 60,63%,36 of 58,1 of 1,1 of 1,9 of 20,0 of 0,29 of 40
http://ufcstats.com/fighter-details/9f5e3c20ce40b344,http://ufcstats.com/fight-details/32f2965b4f4c4ebf,12 of 32,37%,5 of 23,1 of 2,6 of 7,12 of 32,0 of 0,0 of 0
http://ufcstats.com/fighter-details/792be9a24df82ed6,http://ufcstats.com/fight-details/799acf3ae8a5df0a,132 of 317,41%,113 of 284,12 of 22,7 of 11,128 of 309,4 of 8,0 of 0
http://ufcstats.com/fighter-details/6d35bf94f7d30241,http://ufcstats.com/fight-details/799acf3ae8a5df0a,63 of 235,26%,50 of 207,6 of 14,7 of 14,63 of 234,0 of 1,0 of 0
http://ufcstats.com/fighter-details/669970f7feba8ecd,http://ufcstats.com/fight-details/18729b11614406bf,110 of 281,39%,81 of 248,15 of 16,14 of 17,103 of 269,2 of 6,5 of 6
http://ufcstats.com/fighter-details/47b63240018d5d86,http://ufcstats.com/fight-details/18729b11614406bf,94 of 245,38%,68 of 212,18 of 24,8 of 9,91 of 241,3 of 4,0 of 0
http://ufcstats.com/fighter-details/89839250eb25c9c1,http://ufcstats.com/fight-details/7edf2fe3a8776a44,76 of 184,41%,24 of 114,33 of 47,19 of 23,76 of 184,0 of 0,0 of 0
http://ufcstats.com/fighter-details/49edd0d90f60fb7d,http://ufcstats.com/fight-details/7edf2fe3a8776a44,49 of 131,37%,25 of 93,16 of 25,8 of 13,49 of 130,0 of 1,0 of 0
http://ufcstats.com/fighter-details/6551c64fbcd1a467,http://ufcstats.com/fight-details/eaa885cf7ae31e0b,42 of 92,45%,26 of 65,15 of 23,1 of 4,41 of 88,1 of 4,0 of 0
http://ufcstats.com/fighter-details/a9e260472d321361,http://ufcstats.com/fight-details/eaa885cf7ae31e0b,36 of 84,42%,29 of 76,5 of 6,2 of 2,24 of 70,1 of 1,11 of 13
http://ufcstats.com/fighter-details/8e9eb3fc86db0f7d,http://ufcstats.com/fight-details/6ad594777cce2d7d,7 of 11,63%,6 of 10,1 of 1,0 of 0,0 of 2,7 of 9,0 of 0
http://ufcstats.com/fighter-details/71505842fb6455c3,http://ufcstats.com/fight-details/6ad594777cce2d7d,13 of 20,65%,11 of 17,1 of 2,1 of 1,2 of 5,7 of 10,4 of 5
http://ufcstats.com/fighter-details/dd6103dd7127db1d,http://ufcstats.com/fight-details/d29a82322bb083d9,59 of 130,45%,22 of 82,19 of 28,18 of 20,59 of 129,0 of 1,0 of 0
