fighter_url,fight_url,referee,KD,Sig. str.,Sig. str. %,Total str.,Td,Td %,Sub. att,Rev.,Ctrl
http://ufcstats.com/fighter-details/07a74004d964c7f4,http://ufcstats.com/fight-details/a6db8eb1fb3eebf2,Mike Beltran,0,20 of 28,71%,28 of 37,1 of 1,100%,0,0,3:40
http://ufcstats.com/fighter-details/99bd51917728c25d,http://ufcstats.com/fight-details/aa3fca085d476636,Frank Trigg,0,56 of 98,57%,195 of 269,6 of 11,54%,0,0,10:50
http://ufcstats.com/fighter-details/f53d4f21d1b5f2dc,http://ufcstats.com/fight-details/aa3fca085d476636,Frank Trigg,0,41 of 61,67%,84 of 113,0 of 0,---,0,0,0:20
http://ufcstats.com/fighter-details/351c4ec637380ad5,http://ufcstats.com/fight-details/340fcdcabc49f142,Mike Beltran,0,53 of 112,47%,120 of 182,0 of 0,---,0,0,0:00
http://ufcstats.com/fighter-details/06e4245d16fc5315,http://ufcstats.com/fight-details/340fcdcabc49f142,Mike Beltran,0,62 of 131,47%,81 of 155,2 of 8,25%,0,0,4:15
http://ufcstats.com/fighter-details/d8c811df0386d5e8,http://ufcstats.com/fight-details/e5e3d396a9b1c5ae,Jason Herzog,0,31 of 73,42%,39 of 82,0 of 1,0%,1,0,1:41
http://ufcstats.com/fighter-details/a54660deb6a8489c,http://ufcstats.com/fight-details/e5e3d396a9b1c5ae,Jason Herzog,1,37 of 90,41%,73 of 130,0 of 1,0%,0,0,2:37
http://ufcstats.com/fighter-details/cd3d7e37ff2d679c,http://ufcstats.com/fight-details/95ba27bea09cd84e,Frank Trigg,0,78 of 144,54%,113 of 187,1 of 9,11%,0,0,1:56
http://ufcstats.com/fighter-details/b6c37948cb226e8c,http://ufcstats.com/fight-details/95ba27bea09cd84e,Frank Trigg,1,81 of 139,58%,97 of 155,2 of 3,66%,0,0,2:30
http://ufcstats.com/fighter-details/f00ac08ab056af5d,http://ufcstats.com/fight-details/e294a1e5723011db,Blake Grice,0,42 of 75,56%,100 of 138,3 of 6,50%,0,0,6:49
http://ufcstats.com/fighter-details/b62d5280966b2460,http://ufcstats.com/fight-details/e294a1e5723011db,Blake Grice,0,42 of 69,60%,86 of 117,1 of 4,25%,0,0,3:01
http://ufcstats.com/fighter-details/7447e9f28508106a,http://ufcstats.com/fight-details/f46308108eb9261a,Mark Smith,0,27 of 46,58%,82 of 107,1 of 3,33%,1,2,4:34
http://ufcstats.com/fighter-details/beecb672a279223e,http://ufcstats.com/fight-details/f46308108eb9261a,Mark Smith,0,17 of 56,30%,99 of 151,2 of 2,100%,0,0,5:47
http://ufcstats.com/fighter-details/6d1bffff14897645,http://ufcstats.com/fight-details/ce4fc800a7456d18,Kerry Hatley,1,76 of 175,43%,76 of 175,0 of 0,---,0,0,0:38
http://ufcstats.com/fighter-details/a53d30163304aa6e,http://ufcstats.com/fight-details/ce4fc800a7456d18,Kerry Hatley,1,73 of 196,37%,78 of 211,0 of 5,0%,0,0,0:17
http://ufcstats.com/fighter-details/64d47ef881a437a4,http://ufcstats.com/fight-details/a2a5809ed8a01b45,Mike Beltran,1,20 of 29,68%,21 of 30,0 of 0,---,0,0,0:03
http://ufcstats.com/fighter-details/eae431e70064e046,http://ufcstats.com/fight-details/a2a5809ed8a01b45,Mike Beltran,1,17 of 33,51%,19 of 35,0 of 2,0%,0,0,1:31
http://ufcstats.com/fighter-details/5442f1bc4b47eaf3,http://ufcstats.com/fight-details/aa38e39397dbea72,Mark Smith,0,142 of 261,54%,146 of 265,0 of 0,---,0,0,0:00
http://ufcstats.com/fighter-details/9d83f6da776ff7d6,http://ufcstats.com/fight-details/aa38e39397dbea72,Mark Smith,1,130 of 307,42%,133 of 310,1 of 6,16%,0,0,0:49
http://ufcstats.com/fighter-details/5ec591b78349ba7e,http://ufcstats.com/fight-details/03c1865919daeaa4,Chris Tognoni,0,44 of 82,53%,55 of 93,2 of 4,50%,2,2,3:20
http://ufcstats.com/fighter-details/d3f89fa685bd8420,http://ufcstats.com/fight-details/03c1865919daeaa4,Chris Tognoni,0,23 of 50,46%,32 of 60,3 of 18,16%,0,0,5:41
http://ufcstats.com/fighter-details/64facb6cc564262d,http://ufcstats.com/fight-details/32cc31b76b32ade1,Mike Beltran,1,13 of 17,76%,13 of 17,0 of 0,---,0,0,0:04
http://ufcstats.com/fighter-details/681399317dbf4701,http://ufcstats.com/fight-details/32cc31b76b32ade1,Mike Beltran,0,2 of 3,66%,2 of 3,0 of 0,---,0,0,0:00
http://ufcstats.com/fighter-details/84f727cf0166d6f2,http://ufcstats.com/fight-details/8a3281b0d7c168af,Kerry Hatley,0,8 of 14,57%,8 of 15,0 of 0,---,0,0,0:48
http://ufcstats.com/fighter-details/53c10176e3bc7416,http://ufcstats.com/fight-details/8a3281b0d7c168af,Kerry Hatley,0,2 of 7,28%,5 of 10,0 of 2,0%,2,0,0:11
http://ufcstats.com/fighter-details/9384e71bca6c409d,http://ufcstats.com/fight-details/8d68863242695224,Mark Smith,1,29 of 54,53%,34 of 62,0 of 0,---,0,0,0:26
http://ufcstats.com/fighter-details/260bd4cef10b033f,http://ufcstats.com/fight-details/8d68863242695224,Mark Smith,0,6 of 15,40%,6 of 15,0 of 0,---,0,0,0:00
http://ufcstats.com/fighter-details/d945aae53e3e54e6,http://ufcstats.com/fight-details/54fa6e32330a8cca,Chris Tognoni,0,55 of 94,58%,75 of 124,0 of 0,---,0,1,7:30
http://ufcstats.com/fighter-details/cfc3e7bb44685289,http://ufcstats.com/fight-details/54fa6e32330a8cca,Chris Tognoni,0,59 of 95,62%,117 of 168,1 of 1,100%,0,0,0:11
http://ufcstats.com/fighter-details/9fe7af8b3fbe00a0,http://ufcstats.com/fight-details/58eda5a58a89f739,Mike Beltran,0,7 of 14,50%,8 of 15,0 of 0,---,0,0,0:00
http://ufcstats.com/fighter-details/85497ffd934ecf7e,http://ufcstats.com/fight-details/58eda5a58a89f739,Mike Beltran,1,12 of 23,52%,12 of 23,0 of 0,---,0,0,0:13
http://ufcstats.com/fighter-details/e4faa79383c9f214,http://ufcstats.com/fight-details/b33e3a6d15700bb1,Kerry Hatley,0,95 of 226,42%,126 of 266,0 of 0,---,0,0,1:33
http://ufcstats.com/fighter-details/fc0a4053eb8a3a59,http://ufcstats.com/fight-details/b33e3a6d15700bb1,Kerry Hatley,0,67 of 166,40%,86 of 194,3 of 14,21%,0,0,3:34
http://ufcstats.com/fighter-details/6e344b71421103da,http://ufcstats.com/fight-details/817cd15077a9419e,Mark Smith,0,31 of 67,46%,68 of 106,0 of 3,0%,0,0,0:14
http://ufcstats.com/fighter-details/0abcf6bc47191219,http://ufcstats.com/fight-details/817cd15077a9419e,Mark Smith,0,33 of 70,47%,73 of 126,5 of 14,35%,0,0,9:19
http://ufcstats.com/fighter-details/745fa7b605f8e2da,http://ufcstats.com/fight-details/f01851055b8309e0,Chris Tognoni,0,15 of 32,46%,42 of 72,2 of 2,100%,0,3,6:05
http://ufcstats.com/fighter-details/6c9b66b43663f2f7,http://ufcstats.com/fight-details/f01851055b8309e0,Chris Tognoni,0,1 of 3,33%,4 of 6,2 of 6,33%,0,1,2:37
http://ufcstats.com/fighter-details/ca28cdf526d6b6e9,http://ufcstats.com/fight-details/192619174bd1ad77,Kerry Hatley,0,35 of 88,39%,81 of 150,2 of 2,100%,0,0,8:13
http://ufcstats.com/fighter-details/af65aa688d13eedf,http://ufcstats.com/fight-details/192619174bd1ad77,Kerry Hatley,0,28 of 68,41%,52 of 98,1 of 1,100%,1,0,0:36
http://ufcstats.com/fighter-details/dc9572dd6ec74859,http://ufcstats.com/fight-details/00c6a2ef07ca51da,Dan Miragliotta,0,37 of 124,29%,71 of 161,1 of 8,12%,0,0,3:40
http://ufcstats.com/fighter-details/b9437600497350f3,http://ufcstats.com/fight-details/00c6a2ef07ca51da,Dan Miragliotta,0,75 of 151,49%,81 of 160,0 of 1,0%,1,0,1:18
http://ufcstats.com/fighter-details/d247691a6c0e9034,http://ufcstats.com/fight-details/7521015554088962,Jason Herzog,1,99 of 158,62%,114 of 173,0 of 0,---,0,0,0:10
http://ufcstats.com/fighter-details/aa171d55d4b5208f,http://ufcstats.com/fight-details/7521015554088962,Jason Herzog,0,97 of 237,40%,108 of 249,3 of 11,27%,0,0,2:07
http://ufcstats.com/fighter-details/5d1b7e3dd9e11074,http://ufcstats.com/fight-details/1a635a5e4551e7d5,Keith Peterson,1,111 of 168,66%,111 of 168,0 of 0,---,0,0,0:01
http://ufcstats.com/fighter-details/294aa73dbf37d281,http://ufcstats.com/fight-details/1a635a5e4551e7d5,Keith Peterson,0,57 of 112,50%,60 of 115,0 of 5,0%,0,0,0:00
http://ufcstats.com/fighter-details/71171fc96445bf65,http://ufcstats.com/fight-details/7b1bc4ff776f12c1,Andrew Glenn,0,40 of 96,41%,40 of 96,0 of 4,0%,0,0,0:40
http://ufcstats.com/fighter-details/e4277e87a789d687,http://ufcstats.com/fight-details/7b1bc4ff776f12c1,Andrew Glenn,1,45 of 96,46%,47 of 100,0 of 0,---,0,0,0:20
http://ufcstats.com/fighter-details/0232cabbc30a2372,http://ufcstats.com/fight-details/5238f6470d0557fb,Keith Peterson,0,79 of 183,43%,85 of 189,0 of 1,0%,0,0,1:15
http://ufcstats.com/fighter-details/850266b3dc4e506e,http://ufcstats.com/fight-details/5238f6470d0557fb,Keith Peterson,0,86 of 147,58%,95 of 156,2 of 4,50%,0,0,3:23
http://ufcstats.com/fighter-details/b4b496ec2197ee3e,http://ufcstats.com/fight-details/2b6a75175bbca4e9,Dan Miragliotta,0,78 of 155,50%,99 of 181,0 of 0,---,0,0,0:54
http://ufcstats.com/fighter-details/3e8118c1ab52f211,http://ufcstats.com/fight-details/2b6a75175bbca4e9,Dan Miragliotta,0,32 of 90,35%,34 of 93,3 of 9,33%,0,0,3:36
http://ufcstats.com/fighter-details/511e82663651438d,http://ufcstats.com/fight-details/9c24c03131d5b49a,Jason Herzog,1,19 of 50,38%,19 of 50,0 of 1,0%,0,0,0:12
http://ufcstats.com/fighter-details/ee18ff42063174df,http://ufcstats.com/fight-details/9c24c03131d5b49a,Jason Herzog,0,16 of 56,28%,20 of 61,0 of 0,---,0,0,0:00
http://ufcstats.com/fighter-details/58bbef3770bb2dfc,http://ufcstats.com/fight-details/b0be38110c2d8b84,Dan Miragliotta,0,20 of 24,83%,39 of 44,0 of 0,---,0,0,0:04
http://ufcstats.com/fighter-details/7cbf7c78d3b34218,http://ufcstats.com/fight-details/b0be38110c2d8b84,Dan Miragliotta,0,7 of 13,53%,16 of 23,1 of 1,100%,0,0,1:08
http://ufcstats.com/fighter-details/4682bc59d5f55145,http://ufcstats.com/fight-details/ebeeed2595266bbc,Andrew Glenn,1,38 of 71,53%,38 of 71,0 of 0,---,0,0,1:03
http://ufcstats.com/fighter-details/d2f43cfaf8ca3560,http://ufcstats.com/fight-details/ebeeed2595266bbc,Andrew Glenn,0,22 of 69,31%,24 of 72,0 of 0,---,0,0,0:09
http://ufcstats.com/fighter-details/46e0d677f91bacc0,http://ufcstats.com/fight-details/cf258c17234d649e,Jason Herzog,0,31 of 137,22%,35 of 143,0 of 1,0%,0,1,1:35
http://ufcstats.com/fighter-details/9256f591b30c073e,http://ufcstats.com/fight-details/cf258c17234d649e,Jason Herzog,0,55 of 134,41%,60 of 140,2 of 5,40%,1,0,2:55
http://ufcstats.com/fighter-details/f29a6350c69f4a33,http://ufcstats.com/fight-details/e5f9d59d00fe3c73,Andrew Glenn,0,24 of 68,35%,61 of 117,2 of 9,22%,0,0,6:50
http://ufcstats.com/fighter-details/5c637af9472ae7cc,http://ufcstats.com/fight-details/e5f9d59d00fe3c73,Andrew Glenn,0,15 of 55,27%,63 of 111,1 of 3,33%,1,1,3:18
http://ufcstats.com/fighter-details/113df4fde64735c6,http://ufcstats.com/fight-details/b40e4deb48658851,Keith Peterson,0,147 of 290,50%,147 of 290,0 of 1,0%,0,0,0:00
http://ufcstats.com/fighter-details/c5ccd878231c5407,http://ufcstats.com/fight-details/b40e4deb48658851,Keith Peterson,0,69 of 156,44%,69 of 156,0 of 0,---,0,0,0:00
http://ufcstats.com/fighter-details/971dba22c622af12,http://ufcstats.com/fight-details/edf7ce89ad672e85,Jason Herzog,0,26 of 55,47%,67 of 100,0 of 0,---,0,0,1:17
http://ufcstats.com/fighter-details/e375cb5caf4717b6,http://ufcstats.com/fight-details/edf7ce89ad672e85,Jason Herzog,0,36 of 64,56%,85 of 137,8 of 10,80%,0,0,10:24
http://ufcstats.com/fighter-details/a0f0004aadf10b71,http://ufcstats.com/fight-details/e761c5009c09b295,Jason Herzog,0,32 of 52,61%,33 of 53,3 of 7,42%,1,0,2:46
http://ufcstats.com/fighter-details/d33da8a3d82bdb62,http://ufcstats.com/fight-details/e761c5009c09b295,Jason Herzog,0,17 of 29,58%,30 of 44,0 of 0,---,0,0,0:24
http://ufcstats.com/fighter-details/01afe0916a40c7c5,http://ufcstats.com/fight-details/1569186ee820ea87,Marc Goddard,0,37 of 67,55%,65 of 102,2 of 10,20%,0,1,11:41
http://ufcstats.com/fighter-details/442c9011034ae1fd,http://ufcstats.com/fight-details/1569186ee820ea87,Marc Goddard,0,42 of 84,50%,102 of 157,1 of 2,50%,2,0,2:32
http://ufcstats.com/fighter-details/787bb1f087ccff8a,http://ufcstats.com/fight-details/f706508c52f337a6,Mark Smith,0,43 of 61,70%,48 of 66,2 of 4,50%,2,0,3:40
http://ufcstats.com/fighter-details/279566840aa55bf2,http://ufcstats.com/fight-details/f706508c52f337a6,Mark Smith,0,39 of 71,54%,105 of 140,3 of 4,75%,1,0,4:32
http://ufcstats.com/fighter-details/d9c6f19f958643e9,http://ufcstats.com/fight-details/0292b9c31c0089ac,Keith Peterson,0,26 of 36,72%,147 of 177,2 of 2,100%,0,0,8:33
http://ufcstats.com/fighter-details/242d36d241b43c12,http://ufcstats.com/fight-details/0292b9c31c0089ac,Keith Peterson,0,6 of 31,19%,90 of 118,0 of 0,---,1,0,0:02
http://ufcstats.com/fighter-details/583ee11abddfc581,http://ufcstats.com/fight-details/089388c9f00ce9c6,Chris Tognoni,0,25 of 67,37%,32 of 77,0 of 0,---,0,0,0:42
http://ufcstats.com/fighter-details/e93b04e308913c2e,http://ufcstats.com/fight-details/089388c9f00ce9c6,Chris Tognoni,0,78 of 116,67%,114 of 157,4 of 5,80%,0,0,7:13
http://ufcstats.com/fighter-details/2e19380f34871c6a,http://ufcstats.com/fight-details/97caf8fca9d9603b,Marc Goddard,0,121 of 162,74%,172 of 232,0 of 0,---,0,0,3:51
http://ufcstats.com/fighter-details/d4c9dcd330403612,http://ufcstats.com/fight-details/97caf8fca9d9603b,Marc Goddard,0,21 of 46,45%,24 of 49,0 of 4,0%,0,0,0:01
http://ufcstats.com/fighter-details/6d4b63c767106d3a,http://ufcstats.com/fight-details/4914f7bd073c6359,Mark Smith,0,2 of 6,33%,2 of 6,0 of 0,---,1,0,0:14
http://ufcstats.com/fighter-details/40f3cb27fc7305a1,http://ufcstats.com/fight-details/4914f7bd073c6359,Mark Smith,0,5 of 9,55%,5 of 9,0 of 0,---,0,0,0:00
http://ufcstats.com/fighter-details/76e2870ffafbe38f,http://ufcstats.com/fight-details/df30514e0674d598,Jason Herzog,0,8 of 26,30%,136 of 165,4 of 5,80%,0,1,6:09
http://ufcstats.com/fighter-details/cb696ebfb6598724,http://ufcstats.com/fight-details/df30514e0674d598,Jason Herzog,0,12 of 26,46%,45 of 67,6 of 8,75%,0,2,6:16
http://ufcstats.com/fighter-details/c6aee362c7a7d482,http://ufcstats.com/fight-details/7c0d0a28a8fba102,Keith Peterson,0,60 of 111,54%,80 of 135,2 of 5,40%,0,0,1:46
http://ufcstats.com/fighter-details/f626118b6da0e020,http://ufcstats.com/fight-details/7c0d0a28a8fba102,Keith Peterson,0,57 of 110,51%,109 of 175,0 of 6,0%,0,0,7:25
http://ufcstats.com/fighter-details/3a8176e15b9887c1,http://ufcstats.com/fight-details/0f16d83859d608c7,Mark Smith,1,16 of 36,44%,27 of 50,0 of 1,0%,1,0,2:15
http://ufcstats.com/fighter-details/cad24459b28592ca,http://ufcstats.com/fight-details/0f16d83859d608c7,Mark Smith,0,62 of 102,60%,121 of 193,0 of 6,0%,0,0,4:24
http://ufcstats.com/fighter-details/7f6ed67d3ed3c036,http://ufcstats.com/fight-details/d38029cf47e54cf7,Chris Tognoni,0,70 of 217,32%,74 of 223,2 of 8,25%,0,0,3:14
http://ufcstats.com/fighter-details/17e97649403ba428,http://ufcstats.com/fight-details/d38029cf47e54cf7,Chris Tognoni,0,165 of 304,54%,184 of 323,0 of 0,---,0,0,0:20
http://ufcstats.com/fighter-details/c58f51dedb310998,http://ufcstats.com/fight-details/a5c57b0f49e9f61c,Marc Goddard,0,13 of 39,33%,54 of 87,2 of 8,25%,1,0,3:48
http://ufcstats.com/fighter-details/b0d6a1d8ac3d563d,http://ufcstats.com/fight-details/a5c57b0f49e9f61c,Marc Goddard,0,10 of 34,29%,18 of 43,0 of 1,0%,0,0,1:19
http://ufcstats.com/fighter-details/c47df9303d318c67,http://ufcstats.com/fight-details/72b12a837290b327,Keith Peterson,0,5 of 13,38%,6 of 15,0 of 1,0%,0,0,0:00
http://ufcstats.com/fighter-details/971246648e162f0d,http://ufcstats.com/fight-details/72b12a837290b327,Keith Peterson,0,7 of 15,46%,14 of 28,3 of 6,50%,1,0,2:08
http://ufcstats.com/fighter-details/8667caa0451d245b,http://ufcstats.com/fight-details/eb94412f15c62650,Chris Tognoni,1,29 of 70,41%,29 of 70,0 of 0,---,0,0,0:04
http://ufcstats.com/fighter-details/0c25d0a5e8cdbf19,http://ufcstats.com/fight-details/eb94412f15c62650,Chris Tognoni,0,32 of 69,46%,32 of 69,0 of 2,0%,0,0,0:00
http://ufcstats.com/fighter-details/d661ce4da776fc20,http://ufcstats.com/fight-details/f53573316a4f349f,Mike Beltran,0,121 of 193,62%,190 of 263,1 of 4,25%,0,1,3:21
http://ufcstats.com/fighter-details/aa72b0f831d0bfe5,http://ufcstats.com/fight-details/f53573316a4f349f,Mike Beltran,0,53 of 119,44%,53 of 119,2 of 8,25%,0,0,3:00
http://ufcstats.com/fighter-details/c41d426cc7326d1b,http://ufcstats.com/fight-details/f0c4aff7dd1ec4e9,Marc Goddard,0,78 of 161,48%,89 of 172,0 of 0,---,0,0,0:00
http://ufcstats.com/fighter-details/d25240135aee03e5,http://ufcstats.com/fight-details/f0c4aff7dd1ec4e9,Marc Goddard,0,15 of 103,14%,17 of 106,1 of 3,33%,0,0,0:16
http://ufcstats.com/fighter-details/32490e80ddab1e5a,http://ufcstats.com/fight-details/bec57d7cce0e6257,Mark Craig,0,9 of 21,42%,11 of 23,0 of 1,0%,0,0,0:19
http://ufcstats.com/fighter-details/447f9858ae78f921,http://ufcstats.com/fight-details/bec57d7cce0e6257,Mark Craig,1,20 of 28,71%,20 of 28,0 of 1,0%,0,0,0:02
http://ufcstats.com/fighter-details/2997e7fe3c9d3d4a,http://ufcstats.com/fight-details/64d6d51219e0664c,Marc Goddard,0,46 of 111,41%,48 of 113,0 of 1,0%,0,0,0:00
http://ufcstats.com/fighter-details/a6eb54ae17a551be,http://ufcstats.com/fight-details/64d6d51219e0664c,Marc Goddard,1,18 of 59,30%,19 of 61,0 of 2,0%,1,0,0:28
http://ufcstats.com/fighter-details/0845c81e37d3bcb3,http://ufcstats.com/fight-details/02ec66f311dce539,Mike Beltran,0,96 of 183,52%,96 of 183,0 of 2,0%,0,0,0:03
http://ufcstats.com/fighter-details/9014c02eff8b3d62,http://ufcstats.com/fight-details/02ec66f311dce539,Mike Beltran,0,98 of 204,48%,98 of 204,0 of 0,---,0,0,0:00
http://ufcstats.com/fighter-details/8a65fd9ba31fd3f7,http://ufcstats.com/fight-details/56d2c00dfd391fcf,Kevin Sataki,1,17 of 34,50%,19 of 38,0 of 0,---,0,0,0:05
http://ufcstats.com/fighter-details/6967153c7edb4d87,http://ufcstats.com/fight-details/56d2c00dfd391fcf,Kevin Sataki,0,9 of 12,75%,9 of 12,0 of 0,---,0,0,0:00
http://ufcstats.com/fighter-details/8677e67a75d65b8e,http://ufcstats.com/fight-details/9c207acb12c17a67,Mike Beltran,0,9 of 72,12%,48 of 114,1 of 1,100%,0,0,0:17
http://ufcstats.com/fighter-details/a474aade8eb3a8f0,http://ufcstats.com/fight-details/9c207acb12c17a67,Mike Beltran,0,42 of 87,48%,85 of 131,2 of 5,40%,0,0,4:46
http://ufcstats.com/fighter-details/296a120cb880477b,http://ufcstats.com/fight-details/828de4f5585c908c,Mark Craig,0,2 of 23,8%,5 of 26,0 of 0,---,0,0,0:00
http://ufcstats.com/fighter-details/3be16d817b36098b,http://ufcstats.com/fight-details/828de4f5585c908c,Mark Craig,1,12 of 19,63%,12 of 19,0 of 0,---,0,0,0:01
http://ufcstats.com/fighter-details/d683f4870742b273,http://ufcstats.com/fight-details/baee9b2491c986e2,Kevin Sataki,1,30 of 108,27%,33 of 112,1 of 2,50%,0,0,0:55
http://ufcstats.com/fighter-details/c940b42df95bbd28,http://ufcstats.com/fight-details/baee9b2491c986e2,Kevin Sataki,0,48 of 102,47%,58 of 114,0 of 0,---,0,1,1:05
http://ufcstats.com/fighter-details/17cb6d8e8187f304,http://ufcstats.com/fight-details/5dab54e34c2cfe01,Marc Goddard,1,26 of 93,27%,28 of 95,0 of 3,0%,1,1,0:15
http://ufcstats.com/fighter-details/798e48f9e7f6ba22,http://ufcstats.com/fight-details/5dab54e34c2cfe01,Marc Goddard,0,44 of 105,41%,46 of 110,4 of 14,28%,0,0,4:45
http://ufcstats.com/fighter-details/bb2c3c3a466224af,http://ufcstats.com/fight-details/38f1c83c19e99fa2,Mark Craig,0,51 of 126,40%,51 of 126,0 of 2,0%,0,0,0:00
http://ufcstats.com/fighter-details/88be62d6c1e6dadb,http://ufcstats.com/fight-details/38f1c83c19e99fa2,Mark Craig,0,50 of 158,31%,59 of 168,0 of 1,0%,1,0,0:36
http://ufcstats.com/fighter-details/86bace9e4ad85542,http://ufcstats.com/fight-details/f5f28a8b472b8012,Mike Beltran,1,87 of 192,45%,92 of 198,0 of 3,0%,0,0,0:26
http://ufcstats.com/fighter-details/32feae6d9a1e5047,http://ufcstats.com/fight-details/f5f28a8b472b8012,Mike Beltran,0,64 of 155,41%,68 of 160,1 of 2,50%,0,0,0:07
http://ufcstats.com/fighter-details/8c1ca54b5089d199,http://ufcstats.com/fight-details/86a2f07e0bf20297,Kevin Sataki,0,56 of 169,33%,60 of 173,0 of 0,---,0,0,0:00
http://ufcstats.com/fighter-details/37f560436d745c18,http://ufcstats.com/fight-details/86a2f07e0bf20297,Kevin Sataki,2,78 of 166,46%,87 of 183,0 of 0,---,0,0,1:32
http://ufcstats.com/fighter-details/07f72a2a7591b409,http://ufcstats.com/fight-details/b35e47f2f58ef026,Herb Dean,1,96 of 119,80%,104 of 128,1 of 1,100%,0,0,3:51
http://ufcstats.com/fighter-details/d28dee5c705991df,http://ufcstats.com/fight-details/b35e47f2f58ef026,Herb Dean,0,37 of 89,41%,42 of 94,0 of 0,---,0,0,0:00
http://ufcstats.com/fighter-details/07225ba28ae309b6,http://ufcstats.com/fight-details/4f4189009a190e35,Keith Peterson,0,88 of 122,72%,117 of 153,5 of 12,41%,2,0,14:52
http://ufcstats.com/fighter-details/4b93a88f3b1de35b,http://ufcstats.com/fight-details/4f4189009a190e35,Keith Peterson,0,84 of 113,74%,150 of 181,0 of 1,0%,0,0,1:59
http://ufcstats.com/fighter-details/35673bf5204524ee,http://ufcstats.com/fight-details/cfd3e62c638fbd1f,Dan Miragliotta,0,54 of 85,63%,54 of 85,0 of 0,---,0,0,0:00
http://ufcstats.com/fighter-details/eabf206b162b3b83,http://ufcstats.com/fight-details/cfd3e62c638fbd1f,Dan Miragliotta,0,47 of 129,36%,48 of 130,0 of 0,---,0,0,0:00
http://ufcstats.com/fighter-details/36541f1e6c5d4955,http://ufcstats.com/fight-details/8545a2495db16538,Marc Goddard,0,48 of 85,56%,105 of 152,3 of 3,100%,1,0,2:25
http://ufcstats.com/fighter-details/9d62c2d8ee151f08,http://ufcstats.com/fight-details/8545a2495db16538,Marc Goddard,0,58 of 132,43%,76 of 155,1 of 7,14%,1,0,3:30
http://ufcstats.com/fighter-details/9c393e836a852f30,http://ufcstats.com/fight-details/55eebc2ee92bf00a,Kevin MacDonald,1,67 of 113,59%,74 of 120,0 of 0,---,0,0,0:16
http://ufcstats.com/fighter-details/93b2b7caa457cbea,http://ufcstats.com/fight-details/55eebc2ee92bf00a,Kevin MacDonald,0,90 of 236,38%,112 of 260,0 of 6,0%,0,0,1:20
http://ufcstats.com/fighter-details/f2477cf43c4975cc,http://ufcstats.com/fight-details/2a930e2d7e1f87a9,Herb Dean,0,48 of 108,44%,49 of 109,0 of 0,---,0,0,0:57
http://ufcstats.com/fighter-details/c0ac37a4a1133da9,http://ufcstats.com/fight-details/2a930e2d7e1f87a9,Herb Dean,0,102 of 223,45%,105 of 226,0 of 0,---,0,0,0:00
http://ufcstats.com/fighter-details/d1941565abf50b16,http://ufcstats.com/fight-details/35c8223cc967fe0a,Keith Peterson,0,10 of 24,41%,11 of 25,0 of 0,---,1,0,0:00
http://ufcstats.com/fighter-details/29af297d9f1de0f8,http://ufcstats.com/fight-details/35c8223cc967fe0a,Keith Peterson,0,16 of 31,51%,16 of 31,0 of 3,0%,0,0,0:27
http://ufcstats.com/fighter-details/ffe9703408fb5964,http://ufcstats.com/fight-details/c565e2baa27cc7e5,Marc Goddard,1,121 of 213,56%,145 of 242,1 of 3,33%,1,0,4:23
http://ufcstats.com/fighter-details/15ea371202eb25e1,http://ufcstats.com/fight-details/c565e2baa27cc7e5,Marc Goddard,1,74 of 155,47%,79 of 165,0 of 0,---,0,0,1:14
http://ufcstats.com/fighter-details/c9cf753cfdf77fc2,http://ufcstats.com/fight-details/6c1faa6284428e5d,Herb Dean,0,35 of 49,71%,153 of 187,1 of 3,33%,0,1,7:14
http://ufcstats.com/fighter-details/25f9a5f3e8a52618,http://ufcstats.com/fight-details/6c1faa6284428e5d,Herb Dean,0,15 of 29,51%,27 of 44,0 of 0,---,0,0,0:36
http://ufcstats.com/fighter-details/9e50097a89442158,http://ufcstats.com/fight-details/00414fc5519233b4,Kevin MacDonald,0,28 of 41,68%,30 of 43,0 of 0,---,0,0,0:00
http://ufcstats.com/fighter-details/3d074044a33825e7,http://ufcstats.com/fight-details/00414fc5519233b4,Kevin MacDonald,1,31 of 56,55%,31 of 56,0 of 0,---,0,0,0:03
http://ufcstats.com/fighter-details/f4d92416da98804b,http://ufcstats.com/fight-details/9676a4e9362e4bfd,Marc Goddard,0,24 of 70,34%,24 of 70,0 of 0,---,0,0,0:06
