fighter_name,fighter_url,height_cm,weight_kg,reach_cm,stance,dob,age,wins,losses,draws,nc,total_fights,reach_to_height_ratio,record,significant_strikes_landed_per_minute,significant_strike_accuracy,significant_strikes_absorbed_per_minute,significant_strike_defense,takedown_average_per_15_min,takedown_accuracy,takedown_defense,submission_average_per_15_min
Kai Asakura,d33da8a3d82bdb62,173,57,175,Orthodox,1993-10-31,31,21.0,6.0,0.0,,27,1.0115606936416186,21-6-0,2.27,32.0,3.53,,0.0,0.0,50.0,0.0
Talita Alencar,d35298b6df168456,155,52,147,Orthodox,1990-10-17,34,6.0,1.0,1.0,,8,0.9483870967741935,6-1-1,2.62,33.0,3.77,,2.5,20.0,50.0,0.2
Karl Williams,d35f734c56a89103,190,107,201,Orthodox,1990-01-06,35,10.0,2.0,0.0,,12,1.0578947368421052,10-2-0,2.68,48.0,2.15,,4.2,48.0,100.0,0.2
Derrick Lewis,d3df1add9d9a7efb,190,118,201,Orthodox,1985-02-07,40,29.0,12.0,0.0,1.0,42,1.0578947368421052,29-12-0 (1 NC),2.51,50.0,2.49,,0.56,26.0,52.0,0.0
Norma Dumont,d3f5d33d61cd00c9,170,61,170,Orthodox,1990-10-01,34,12.0,2.0,0.0,,14,1.0,12-2-0,3.86,50.0,2.16,,1.72,56.0,72.0,0.0
Austin Bashi,d3f89fa685bd8420,168,66,178,Orthodox,2001-09-29,23,14.0,1.0,0.0,,15,1.0595238095238095,14-1-0,1.75,47.0,2.34,,7.81,41.0,62.0,1.7
Anthony Smith,d4c9dcd330403612,193,93,193,Orthodox,1988-07-26,37,38.0,22.0,0.0,,60,1.0,38-22-0,3.19,49.0,5.04,,0.44,22.0,50.0,0.6
Reinier de Ridder,d549cefc7c54ab78,193,84,198,Southpaw,1990-09-07,35,21.0,2.0,0.0,,23,1.0259067357512954,21-2-0,2.95,52.0,2.44,,2.86,27.0,66.0,0.6
Ryan Loder,d5bab53a1a603aac,188,84,193,Southpaw,1991-06-05,34,8.0,2.0,0.0,,10,1.0265957446808511,8-2-0,5.76,71.0,2.51,,1.57,14.0,100.0,1.6
Petr Yan,d661ce4da776fc20,170,61,170,Switch,1993-02-11,32,19.0,5.0,0.0,,24,1.0,19-5-0,5.12,54.0,4.14,,1.58,48.0,85.0,0.1
Shi Ming,d683f4870742b273,157,52,152,Orthodox,1994-11-14,30,17.0,6.0,0.0,,23,0.9681528662420382,17-6-0,3.12,36.0,2.92,,0.81,30.0,57.0,0.0
Kyle Daukaus,d6c0cdd7e467c440,188,84,193,Southpaw,1993-02-27,32,16.0,4.0,0.0,1.0,21,1.0265957446808511,16-4-0 (1 NC),3.25,53.0,2.93,,2.11,25.0,82.0,1.9
Karolina Kowalkiewicz,d7c3816669784109,160,52,163,Orthodox,1985-10-15,39,16.0,9.0,0.0,,25,1.01875,16-9-0,5.54,43.0,5.51,,0.31,22.0,74.0,0.2
Diana Belbita,d7e40dca3ae125be,170,57,173,Orthodox,1996-06-26,29,15.0,10.0,0.0,,25,1.0176470588235293,15-10-0,6.45,41.0,6.55,,0.86,62.0,64.0,0.0
Brendon Marotte,d7fe8c6b7d2872e5,175,66,178,Orthodox,1996-01-12,29,8.0,3.0,0.0,,11,1.0171428571428571,8-3-0,0.41,50.0,5.7,,0.0,0.0,0.0,0.0
Magomed Ankalaev,d802174b0c0c1f4e,190,93,190,Orthodox,1992-06-02,33,21.0,1.0,1.0,1.0,24,1.0,21-1-1 (1 NC),3.66,52.0,2.46,,0.8,22.0,87.0,0.0
Cody Garbrandt,d8c7c61b176e3994,173,61,165,Orthodox,1991-07-07,34,14.0,7.0,0.0,,21,0.953757225433526,14-7-0,2.88,39.0,3.64,,0.93,27.0,83.0,0.0
Rinya Nakamura,d8c811df0386d5e8,170,61,173,Southpaw,1995-03-23,30,10.0,1.0,0.0,,11,1.0176470588235293,10-1-0,3.27,52.0,1.72,,2.58,81.0,100.0,1.4
Niko Price,d8da10db80131bec,183,77,193,Orthodox,1989-09-29,35,16.0,9.0,0.0,2.0,27,1.0546448087431695,16-9-0 (2 NC),5.13,43.0,5.55,,0.98,28.0,50.0,0.6
Carla Esparza,d910665038efc639,155,52,160,Orthodox,1987-10-10,37,20.0,8.0,0.0,,28,1.032258064516129,20-8-0,2.19,39.0,2.87,,3.28,36.0,47.0,0.3
Thiago Moises,d945aae53e3e54e6,175,70,178,Orthodox,1995-03-23,30,19.0,9.0,0.0,,28,1.0171428571428571,19-9-0,2.48,42.0,4.08,,1.31,35.0,52.0,1.1
Danny Silva,d964a59c48381cb6,180,66,178,Switch,1997-01-30,28,10.0,2.0,0.0,,12,0.9888888888888889,10-2-0,6.67,55.0,7.47,,2.0,33.0,81.0,0.2
Evan Elder,d9a56ecb6e94f02e,178,70,183,Switch,1997-04-11,28,10.0,2.0,0.0,,12,1.0280898876404494,10-2-0,5.66,50.0,4.94,,0.48,15.0,40.0,0.5
Bryce Mitchell,d9c6f19f958643e9,178,61,178,Southpaw,1994-10-04,30,18.0,4.0,0.0,,22,1.0,18-4-0,2.27,59.0,1.6,,3.24,36.0,33.0,1.2
Da'Mon Blackshear,da22387a0407a2dc,178,61,183,Switch,1994-08-12,31,17.0,8.0,1.0,,26,1.0280898876404494,17-8-1,4.33,45.0,4.19,,1.48,33.0,71.0,1.5
Mohammed Usman,da7f113b5ea39c43,188,108,201,Orthodox,1989-04-01,36,12.0,4.0,0.0,,16,1.0691489361702127,12-4-0,3.85,39.0,4.27,,0.56,14.0,66.0,0.0
Alex Reyes,dc07493a87dc0a6e,180,70,185,Orthodox,1986-10-02,38,13.0,5.0,0.0,,18,1.0277777777777777,13-5-0,4.46,46.0,6.92,,1.5,28.0,0.0,0.0
Victor Altamirano,dc7927cd622676a7,173,57,178,Switch,1991-01-23,34,12.0,5.0,0.0,,17,1.0289017341040463,12-5-0,4.58,53.0,3.82,,2.88,38.0,63.0,0.0
Colby Covington,dc9572dd6ec74859,180,77,183,Orthodox,1988-02-22,37,17.0,5.0,0.0,,22,1.0166666666666666,17-5-0,3.81,38.0,3.09,,3.64,42.0,68.0,0.2
Matt Frevola,dccb63727f2f5f74,175,70,180,Orthodox,1990-06-11,35,11.0,5.0,1.0,,17,1.0285714285714285,11-5-1,3.37,40.0,3.69,,2.39,39.0,36.0,1.0
Mike Malott,dd6103dd7127db1d,185,77,185,Orthodox,1991-11-07,33,12.0,2.0,1.0,,15,1.0,12-2-1,4.09,47.0,2.96,,2.08,56.0,16.0,0.7
Kevin Jousset,dda15dbfafb792df,188,77,190,Orthodox,1993-05-02,32,10.0,4.0,0.0,,14,1.0106382978723405,10-4-0,6.61,51.0,6.49,,0.69,40.0,100.0,0.3
Eduarda Moura,de594b35c45c2e9a,168,57,170,Orthodox,1994-02-28,31,12.0,1.0,0.0,,13,1.0119047619047619,12-1-0,3.04,37.0,2.47,,3.73,37.0,80.0,0.3
Brian Ortega,def8166ff24bd237,173,66,175,Switch,1991-02-21,34,16.0,5.0,0.0,1.0,22,1.0115606936416186,16-5-0 (1 NC),3.84,37.0,6.38,,0.93,25.0,54.0,0.9
Jamall Emmers,e00a3dee329a51f7,178,66,188,Orthodox,1989-07-24,36,21.0,8.0,0.0,,29,1.0561797752808988,21-8-0,5.45,49.0,4.07,,1.74,40.0,80.0,0.2
Chepe Mariscal,e0c6edcb5b5d0b90,170,66,175,Orthodox,1992-10-27,32,18.0,6.0,0.0,1.0,25,1.0294117647058822,18-6-0 (1 NC),4.95,56.0,3.07,,2.85,39.0,73.0,0.2
Lucas Rocha,e0d3d9b564f95635,160,57,163,Orthodox,2000-08-12,25,17.0,2.0,0.0,,19,1.01875,17-2-0,2.0,44.0,4.48,,0.0,0.0,61.0,0.0
Robert Whittaker,e1147d3d2dabe1ce,183,84,185,Orthodox,1990-12-20,34,27.0,9.0,0.0,,36,1.010928961748634,27-9-0,4.39,43.0,3.36,,0.73,38.0,82.0,0.0
Alexander Volkanovski,e1248941344b3288,168,66,180,Orthodox,1988-09-29,36,27.0,4.0,0.0,,31,1.0714285714285714,27-4-0,6.18,56.0,3.36,,1.67,34.0,70.0,0.2
Rafa Garcia,e132d47bd9efbbe0,170,70,178,Orthodox,1994-08-05,31,17.0,4.0,0.0,,21,1.0470588235294118,17-4-0,4.01,43.0,4.47,,3.21,43.0,77.0,0.2
Justin Tafa,e13abac8089a801a,183,120,188,Southpaw,1993-12-13,31,7.0,5.0,0.0,1.0,13,1.0273224043715847,7-5-0 (1 NC),4.05,54.0,5.11,,0.0,0.0,53.0,0.0
William Gomis,e1d40e8782d80bc2,183,66,185,Southpaw,1997-06-13,28,15.0,3.0,0.0,,18,1.010928961748634,15-3-0,3.48,49.0,2.76,,0.86,38.0,72.0,0.3
MarQuel Mederos,e2be0c1a9b886d92,178,70,175,Orthodox,1996-11-30,28,11.0,1.0,0.0,,12,0.9831460674157303,11-1-0,4.84,56.0,2.99,,0.0,0.0,83.0,0.0
Serghei Spivac,e2f6b2769aaedd6c,190,118,198,Orthodox,1995-01-24,30,17.0,6.0,0.0,,23,1.0421052631578946,17-6-0,3.45,48.0,4.25,,4.21,62.0,63.0,0.5
Piera Rodriguez,e375cb5caf4717b6,160,52,160,Orthodox,1992-11-11,32,11.0,2.0,0.0,,13,1.0,11-2-0,3.54,47.0,2.81,,4.53,54.0,73.0,0.0
Jacqueline Cavalcanti,e3964ece586e0635,173,61,178,Orthodox,1997-08-29,28,9.0,1.0,0.0,,10,1.0289017341040463,9-1-0,5.73,46.0,3.32,,0.0,0.0,84.0,0.0
Dustin Jacoby,e4277e87a789d687,190,93,193,Orthodox,1988-04-04,37,21.0,9.0,1.0,,31,1.0157894736842106,21-9-1,5.37,47.0,4.02,,0.33,25.0,62.0,0.0
Ignacio Bahamondes,e4a47b07044ddd72,190,70,190,Orthodox,1997-08-27,28,17.0,6.0,0.0,,23,1.0,17-6-0,6.55,45.0,4.33,,0.0,0.0,75.0,0.4
Dan Argueta,e4ba58725825412d,170,61,173,Southpaw,1993-08-13,32,9.0,3.0,0.0,2.0,14,1.0176470588235293,9-3-0 (2 NC),2.48,43.0,3.44,,4.36,35.0,55.0,1.4
Ernesta Kareckaite,e4faa79383c9f214,175,57,180,Orthodox,1998-07-05,27,6.0,1.0,1.0,,8,1.0285714285714285,6-1-1,7.38,42.0,6.09,,0.67,66.0,82.0,0.0
Alex Pereira,e5549c82bfb5582d,193,93,201,Orthodox,1987-07-07,38,12.0,3.0,0.0,,15,1.0414507772020725,12-3-0,5.0,62.0,3.5,,0.11,50.0,78.0,0.2
Li Jingliang,e64b96c07d7ce999,183,77,180,Orthodox,1988-03-20,37,19.0,9.0,0.0,,28,0.9836065573770492,19-9-0,4.46,42.0,3.95,,1.19,41.0,60.0,0.0
Islam Dulatov,e803242fb2e41112,190,77,190,Orthodox,1998-08-02,27,12.0,1.0,0.0,,13,1.0,12-1-0,8.78,54.0,4.24,,2.2,100.0,100.0,0.0
Alexa Grasso,e8b731feff72294b,165,57,168,Orthodox,1993-08-09,32,16.0,5.0,1.0,,22,1.018181818181818,16-5-1,4.11,41.0,3.73,,0.41,35.0,54.0,0.6
Daniel Barez,e8fe9c15d348e778,168,57,168,Orthodox,1988-12-10,36,17.0,7.0,0.0,,24,1.0,17-7-0,3.65,49.0,5.95,,1.93,28.0,80.0,0.6
Azamat Murzakanov,e90a2f22417af68e,178,93,180,Southpaw,1989-04-12,36,15.0,0.0,0.0,,15,1.0112359550561798,15-0-0,4.93,57.0,2.86,,0.58,15.0,83.0,0.0
Dooho Choi,e93b04e308913c2e,178,66,178,Orthodox,1991-04-10,34,16.0,4.0,1.0,,21,1.0,16-4-1,4.67,56.0,4.02,,1.43,53.0,47.0,0.6
Sam Hughes,e94085e821bd81de,165,52,163,Orthodox,1992-06-28,33,11.0,6.0,0.0,,17,0.9878787878787879,11-6-0,4.34,46.0,4.44,,1.23,35.0,60.0,0.2
Mitch Ramirez,e99eb0ef25885de5,180,70,180,Orthodox,1992-11-03,32,8.0,3.0,0.0,,11,1.0,8-3-0,3.51,44.0,3.98,,0.59,33.0,25.0,0.0
Paul Craig,eabf206b162b3b83,190,93,193,Orthodox,1987-11-27,37,17.0,10.0,1.0,1.0,29,1.0157894736842106,17-10-1 (1 NC),2.5,45.0,3.04,,1.43,18.0,35.0,1.3
Abdul Razak Alhassan,eae431e70064e046,178,84,185,Orthodox,1985-08-11,40,12.0,7.0,0.0,1.0,20,1.0393258426966292,12-7-0 (1 NC),3.64,49.0,4.01,,0.84,33.0,51.0,0.2
Ismael Bonfim,eb393afdbe3293d5,173,70,180,Orthodox,1995-12-28,29,20.0,5.0,0.0,,25,1.0404624277456647,20-5-0,5.73,55.0,3.1,,0.96,33.0,76.0,0.0
Victor Henry,eb8d8c2a95cfccb8,170,61,173,Switch,1987-05-04,38,25.0,7.0,0.0,1.0,33,1.0176470588235293,25-7-0 (1 NC),7.17,53.0,5.19,,1.04,42.0,81.0,0.3
Kaue Fernandes,ec13c393d029297d,175,70,185,Orthodox,1995-03-17,30,11.0,2.0,0.0,,13,1.0571428571428572,11-2-0,4.28,55.0,1.42,,1.18,100.0,76.0,0.0
Colby Thicknesse,ed7d329d7c29428d,170,61,175,Orthodox,1999-06-23,26,7.0,1.0,0.0,,8,1.0294117647058822,7-1-0,2.53,29.0,2.73,,0.0,0.0,50.0,0.0
Ottman Azaitar,ee18ff42063174df,173,70,180,Switch,1990-02-20,35,13.0,3.0,0.0,,16,1.0404624277456647,13-3-0,4.43,44.0,4.11,,0.0,0.0,100.0,0.0
Bogdan Guskov,ef5dcb10d2bd4b0f,190,93,193,Orthodox,1992-09-12,32,18.0,3.0,0.0,,21,1.0157894736842106,18-3-0,4.17,55.0,3.3,,0.0,0.0,57.0,1.1
Song Yadong,efb96bf3e9ada36f,173,61,170,Orthodox,1997-12-02,27,22.0,8.0,1.0,1.0,32,0.9826589595375722,22-8-1 (1 NC),4.58,43.0,4.0,,0.61,38.0,73.0,0.1
Istela Nunes,efc67b07eed39794,163,52,168,Orthodox,1992-07-23,33,6.0,6.0,0.0,1.0,13,1.030674846625767,6-6-0 (1 NC),4.28,47.0,4.07,,0.0,0.0,47.0,0.0
Tagir Ulanbekov,f00ac08ab056af5d,170,57,178,Southpaw,1991-08-07,34,17.0,2.0,0.0,,19,1.0470588235294118,17-2-0,3.37,49.0,3.36,,2.94,38.0,62.0,1.6
Angela Hill,f0feeb2192937424,160,52,163,Orthodox,1985-01-12,40,18.0,15.0,0.0,,33,1.01875,18-15-0,5.43,50.0,4.92,,0.78,30.0,74.0,0.1
Sergei Pavlovich,f14cf73e51b29254,190,117,213,Southpaw,1992-05-13,33,20.0,3.0,0.0,,23,1.1210526315789473,20-3-0,4.43,44.0,3.62,,0.48,25.0,75.0,0.0
Cody Brundage,f14f644d41ade29f,183,84,183,Orthodox,1994-05-16,31,11.0,7.0,1.0,1.0,20,1.0,11-7-1 (1 NC),2.2,51.0,2.72,,2.05,46.0,68.0,0.6
Diego Lopes,f166e93d04a8c274,180,66,183,Orthodox,1994-12-30,30,26.0,7.0,0.0,,33,1.0166666666666666,26-7-0,3.7,47.0,4.76,,0.35,40.0,67.0,1.9
Carli Judice,f1ab6f37492c630a,170,57,173,Southpaw,1999-03-02,26,5.0,2.0,0.0,,7,1.0176470588235293,5-2-0,10.73,52.0,8.08,,0.7,25.0,77.0,0.0
Kamaru Usman,f1b2aa7853d1ed6e,183,77,193,Switch,1987-05-11,38,21.0,4.0,0.0,,25,1.0546448087431695,21-4-0,4.16,51.0,2.67,,2.79,44.0,89.0,0.1
Charles Jourdain,f1d64ae34e088832,175,61,175,Switch,1995-11-27,29,16.0,8.0,1.0,,25,1.0,16-8-1,5.43,48.0,4.27,,0.34,21.0,47.0,0.6
Leon Edwards,f1fac969a1d70b08,188,77,188,Southpaw,1991-08-25,34,22.0,5.0,0.0,1.0,28,1.0,22-5-0 (1 NC),2.62,54.0,2.42,,1.18,36.0,63.0,0.4
Jonathan Martinez,f2477cf43c4975cc,173,61,178,Southpaw,1994-04-20,31,19.0,6.0,0.0,,25,1.0289017341040463,19-6-0,4.44,49.0,4.09,,0.38,35.0,68.0,0.1
Victor Hugo,f264ba50b007f39e,170,61,180,Orthodox,1992-11-22,32,25.0,5.0,0.0,,30,1.0588235294117647,25-5-0,3.27,44.0,2.95,,0.81,33.0,73.0,1.2
Ronaldo Rodriguez,f2900678e98f6d6a,168,57,165,Orthodox,1999-05-07,26,17.0,3.0,0.0,,20,0.9821428571428571,17-3-0,2.71,43.0,3.8,,1.09,36.0,64.0,0.8
Miranda Maverick,f29a6350c69f4a33,160,57,165,Southpaw,1997-07-01,28,17.0,6.0,0.0,,23,1.03125,17-6-0,3.22,44.0,2.25,,2.16,40.0,45.0,0.4
Nora Cornolle,f2b3f4ef3f780168,170,61,170,Orthodox,1989-12-06,35,9.0,3.0,0.0,,12,1.0,9-3-0,2.75,54.0,1.98,,0.25,11.0,47.0,0.2
Gabriel Santos,f2f140ce7532e327,175,66,178,Orthodox,1996-11-28,28,12.0,2.0,0.0,,14,1.0171428571428571,12-2-0,4.35,60.0,4.31,,3.8,54.0,87.0,1.2
Jamal Pogues,f41b9f5efc7162d6,190,93,196,Orthodox,1995-12-01,29,11.0,5.0,0.0,,16,1.0315789473684212,11-5-0,3.57,46.0,3.97,,2.0,46.0,70.0,0.0
Bassil Hafez,f4d92416da98804b,180,77,183,Orthodox,1992-01-31,33,9.0,4.0,1.0,,14,1.0166666666666666,9-4-1,3.71,38.0,5.68,,2.21,24.0,50.0,0.0
Diego Ferreira,f53d4f21d1b5f2dc,175,70,188,Orthodox,1985-01-18,40,19.0,6.0,0.0,,25,1.0742857142857143,19-6-0,4.82,40.0,3.46,,0.86,30.0,57.0,0.6
Valter Walker,f5779a2303ed76ec,198,120,198,Orthodox,1997-12-14,27,14.0,1.0,0.0,,15,1.0,14-1-0,1.9,49.0,2.89,,5.43,66.0,0.0,2.0
Bryan Battle,f626118b6da0e020,185,84,196,Orthodox,1994-09-21,30,13.0,2.0,0.0,1.0,16,1.0594594594594595,13-2-0 (1 NC),5.12,52.0,4.11,,0.77,17.0,53.0,0.4
Mason Jones,f6ad6a1e4d600e0d,178,70,188,Orthodox,1995-04-26,30,17.0,2.0,0.0,1.0,20,1.0561797752808988,17-2-0 (1 NC),5.71,41.0,4.47,,4.17,55.0,81.0,0.2
Rhys McKee,f748267c4ab6c127,188,77,198,Orthodox,1995-09-10,29,14.0,7.0,1.0,,22,1.053191489361702,14-7-1,4.71,40.0,7.15,,0.0,0.0,47.0,0.0
Jonathan Micallef,f782f953bfe7b5f2,183,77,196,Southpaw,1999-03-05,26,8.0,1.0,0.0,,9,1.0710382513661203,8-1-0,4.77,43.0,4.0,,0.83,50.0,50.0,0.8
Pedro Falcao,f7be1db194e03d7e,168,61,168,Orthodox,1992-07-30,33,16.0,5.0,0.0,,21,1.0,16-5-0,3.21,48.0,3.39,,2.73,25.0,66.0,0.0
Robert Bryczek,f96856f9d69fd7e4,183,84,190,Orthodox,1990-07-04,35,18.0,6.0,0.0,,24,1.0382513661202186,18-6-0,3.74,36.0,4.08,,0.56,100.0,85.0,0.0
Joselyne Edwards,f9ab66e67240db7b,173,61,178,Orthodox,1995-09-29,29,16.0,6.0,0.0,,22,1.0289017341040463,16-6-0,4.73,53.0,3.28,,1.29,38.0,61.0,0.5
Billy Ray Goff,fa07345cc9db5cc9,178,77,183,Switch,1998-06-18,27,9.0,4.0,0.0,,13,1.0280898876404494,9-4-0,7.51,46.0,5.02,,1.75,16.0,66.0,0.0
Curtis Blaydes,fa6796c55d6c5440,193,120,203,Orthodox,1991-02-18,34,19.0,5.0,0.0,1.0,25,1.0518134715025906,19-5-0 (1 NC),3.56,50.0,2.0,,5.38,48.0,31.0,0.0
Bogdan Grad,fb37795db81f93f3,173,66,178,Orthodox,1995-09-28,29,15.0,3.0,0.0,,18,1.0289017341040463,15-3-0,4.44,51.0,5.4,,3.31,36.0,75.0,0.0
Mike Davis,fb3e61720be4690c,183,70,183,Orthodox,1992-10-07,32,12.0,3.0,0.0,,15,1.0,12-3-0,4.73,53.0,5.23,,2.4,44.0,60.0,0.8
Josh Emmett,fba03cd6cc28dc41,168,66,178,Orthodox,1985-03-04,40,19.0,5.0,0.0,,24,1.0595238095238095,19-5-0,3.75,35.0,4.46,,1.09,37.0,46.0,0.1
Torrez Finney,fbb60f24af5d5a02,173,84,190,Orthodox,1998-10-24,26,11.0,0.0,0.0,,11,1.0982658959537572,11-0-0,1.77,68.0,1.74,,9.31,60.0,0.0,1.1
Waldo Cortes-Acosta,fc08099550072fe4,193,118,198,Orthodox,1991-10-03,33,14.0,2.0,0.0,,16,1.0259067357512954,14-2-0,5.61,48.0,3.51,,0.37,50.0,71.0,0.1
Nicolle Caliari,fc0a4053eb8a3a59,160,57,157,Orthodox,1996-11-04,28,8.0,4.0,0.0,,12,0.98125,8-4-0,3.46,38.0,7.01,,2.88,24.0,0.0,1.0
Raquel Pennington,fc169c387b4b465d,170,61,170,Orthodox,1988-09-05,37,16.0,10.0,0.0,,26,1.0,16-10-0,4.1,49.0,3.32,,0.83,27.0,62.0,0.6
Chris Duncan,fd406a32a6fb3a29,178,70,180,Orthodox,1993-05-10,32,14.0,2.0,0.0,,16,1.0112359550561798,14-2-0,4.64,44.0,4.53,,3.17,42.0,50.0,0.5
Gunnar Nelson,fd55393021a8c255,180,77,183,Switch,1988-07-28,37,19.0,6.0,1.0,,26,1.0166666666666666,19-6-1,1.77,61.0,3.06,,2.0,52.0,68.0,1.0
Raul Rosas Jr.,fe2babf95de24fb1,175,61,170,Switch,2004-10-08,20,11.0,1.0,0.0,,12,0.9714285714285714,11-1-0,1.51,44.0,1.37,,4.01,41.0,0.0,1.1
Charles Radtke,feedf3053472fe56,175,77,183,Orthodox,1990-07-09,35,10.0,5.0,0.0,,15,1.0457142857142858,10-5-0,3.11,49.0,3.66,,0.49,12.0,100.0,0.0
Nazim Sadykhov,ff62013d2fce6d13,178,70,175,Southpaw,1994-05-16,31,11.0,1.0,1.0,,13,0.9831460674157303,11-1-1,5.55,50.0,5.89,,1.29,55.0,75.0,0.3
Jean Matsumoto,ffd3224638c01b57,168,61,173,Orthodox,1999-09-09,25,17.0,1.0,0.0,,18,1.0297619047619047,17-1-0,5.43,41.0,5.43,,2.14,41.0,53.0,0.6
David Onama,ffe9703408fb5964,180,66,188,Orthodox,1994-06-07,31,14.0,2.0,0.0,,16,1.0444444444444445,14-2-0,5.24,50.0,4.73,,1.08,30.0,52.0,0.5
